0.9452888 2.069018 1.205211|0.6731057 -0.1147301 -0.6407185 -0.3510636
0.9687618 2.033804 1.24885|0.6662555 -0.1163246 -0.6381668 -0.3678527
0.9687618 2.033804 1.24885|0.6662555 -0.1163246 -0.6381668 -0.3678527
0.9935073 1.993399 1.294287|0.6593208 -0.1180172 -0.6351098 -0.3847125
1.018374 1.946007 1.339988|0.6525446 -0.1195772 -0.6301992 -0.4034055
1.044032 1.892535 1.386745|0.6457352 -0.1208124 -0.6237942 -0.4234516
1.070666 1.833319 1.434959|0.6387441 -0.1222222 -0.6158179 -0.4447878
1.097257 1.766122 1.483011|0.6314664 -0.1232557 -0.6072298 -0.4661869
1.097257 1.766122 1.483011|0.6314664 -0.1232557 -0.6072298 -0.4661869
1.124437 1.692576 1.531858|0.6239979 -0.1239392 -0.5959612 -0.4899961
1.151404 1.610868 1.580327|0.6160756 -0.1245219 -0.5840324 -0.5136646
1.178156 1.521092 1.628359|0.6077222 -0.1248521 -0.5711154 -0.5375063
1.205558 1.425129 1.676657|0.5962455 -0.1265888 -0.5562685 -0.5648292
1.23281 1.321192 1.724359|0.583891 -0.1277542 -0.5405552 -0.5920728
1.23281 1.321192 1.724359|0.583891 -0.1277542 -0.5405552 -0.5920728
1.259636 1.20906 1.771264|0.5708102 -0.1286367 -0.5241321 -0.6188004
1.285977 1.088732 1.817358|0.5570835 -0.1293699 -0.5071204 -0.6447872
1.311832 0.9602696 1.862642|0.542729 -0.1299533 -0.4895416 -0.6700049
1.337758 0.8242455 1.905957|0.5262822 -0.1310162 -0.4727373 -0.6945369
1.364747 0.6912298 1.935509|0.4823599 -0.1514054 -0.4770709 -0.7188942
1.38981 0.5487452 1.966127|0.4417545 -0.1678514 -0.4765023 -0.7413666
1.38981 0.5487452 1.966127|0.4417545 -0.1678514 -0.4765023 -0.7413666
1.413388 0.3988243 1.996208|0.40012 -0.1838747 -0.4747804 -0.7620221
1.452521 0.3406824 1.980376|0.3727426 -0.2180453 -0.4936949 -0.7548408
1.493451 0.3078942 1.944919|0.3395837 -0.26707 -0.5160848 -0.7396034
1.506674 0.3390262 1.918955|0.3308096 -0.2772594 -0.5347175 -0.7264776
1.526305 0.3590311 1.900326|0.3187195 -0.3017765 -0.5501381 -0.7104205
1.526305 0.3590311 1.900326|0.3187195 -0.3017765 -0.5501381 -0.7104205
1.547848 0.369978 1.882883|0.304686 -0.3280461 -0.5638514 -0.6939914
1.568946 0.3770237 1.865831|0.290498 -0.3526086 -0.5757821 -0.6780511
1.58996 0.3832759 1.85053|0.2761358 -0.3755569 -0.5850796 -0.6636174
1.610284 0.3871001 1.835707|0.2620377 -0.396965 -0.5932688 -0.6494517
1.629643 0.3901668 1.821078|0.2483973 -0.4169896 -0.6005651 -0.6354056
1.629643 0.3901668 1.821078|0.2483973 -0.4169896 -0.6005651 -0.6354056
1.648402 0.3912707 1.806688|0.2348898 -0.4360802 -0.6070082 -0.6214515
1.666691 0.392327 1.791978|0.2212041 -0.4545638 -0.6129343 -0.6072499
1.684858 0.3912327 1.776881|0.2072307 -0.4728149 -0.6184251 -0.5924966
1.702499 0.3876178 1.76049|0.1929944 -0.4874456 -0.6246924 -0.5787136
1.722045 0.3859909 1.746503|0.1775207 -0.5035158 -0.6284314 -0.5657141
1.722045 0.3859909 1.746503|0.1775207 -0.5035158 -0.6284314 -0.5657141
1.742663 0.3825765 1.734055|0.1623274 -0.5211979 -0.6314325 -0.550723
1.763464 0.3772967 1.720995|0.1465862 -0.5383959 -0.6346576 -0.5346516
1.784192 0.3703794 1.70665|0.1300262 -0.5552996 -0.6375638 -0.5179268
1.804311 0.361589 1.690289|0.112576 -0.5735048 -0.6397288 -0.4991655
1.824649 0.350679 1.671937|0.09353182 -0.5918894 -0.6413878 -0.4791041
1.824649 0.350679 1.671937|0.09353182 -0.5918894 -0.6413878 -0.4791041
1.845896 0.3372573 1.652382|0.0727748 -0.6113288 -0.6421286 -0.4567843
1.86739 0.320285 1.631215|0.05028696 -0.6314682 -0.6421323 -0.4317237
1.889298 0.2994611 1.608593|0.02565904 -0.6523625 -0.6409352 -0.4036916
1.895808 0.3123327 1.593009|0.01460066 -0.652585 -0.6469616 -0.3941576
1.903694 0.3227256 1.582209|0.004646145 -0.6565838 -0.6497937 -0.3829418
1.912613 0.3289984 1.573562|-0.004612871 -0.6615138 -0.65187 -0.3707342
1.912613 0.3289984 1.573562|-0.004612871 -0.6615138 -0.65187 -0.3707342
1.920426 0.3336364 1.565735|-0.01266378 -0.6658133 -0.6534997 -0.3598201
1.927165 0.3372893 1.558956|-0.01957875 -0.6693736 -0.6549364 -0.3501633
1.932822 0.3401165 1.553022|-0.02552041 -0.6723526 -0.6560712 -0.3418504
1.937629 0.3424998 1.548031|-0.03044298 -0.6747443 -0.6569419 -0.3349939
1.941513 0.3442737 1.543876|-0.03451631 -0.6767016 -0.6576321 -0.3292471
1.941513 0.3442737 1.543876|-0.03451631 -0.6767016 -0.6576321 -0.3292471
1.944573 0.3456094 1.540565|-0.03774765 -0.6782219 -0.6581594 -0.3246791
1.946921 0.3465684 1.538079|-0.04012888 -0.679328 -0.6585469 -0.3212779
1.948488 0.3472051 1.536379|-0.04177151 -0.6800879 -0.6587968 -0.3189393
1.949332 0.3475517 1.53545|-0.04266651 -0.6804974 -0.6589311 -0.3176678
1.94947 0.3476442 1.535284|-0.04282358 -0.6805487 -0.6589404 -0.3175174
1.94947 0.3476442 1.535284|-0.04282358 -0.6805487 -0.6589404 -0.3175174
1.948921 0.347465 1.536009|-0.04237672 -0.6802691 -0.6588856 -0.3182893
1.947616 0.3469383 1.537264|-0.04092997 -0.6796291 -0.658649 -0.3203294
1.945634 0.3460962 1.539423|-0.03880265 -0.6786501 -0.6583177 -0.3233363
1.942881 0.3449357 1.542412|-0.03592204 -0.6773003 -0.6578548 -0.327416
1.939342 0.3433809 1.546225|-0.03220023 -0.6755322 -0.6572317 -0.332665
1.939342 0.3433809 1.546225|-0.03220023 -0.6755322 -0.6572317 -0.332665
1.934968 0.3413637 1.550895|-0.02760112 -0.6733028 -0.656422 -0.3391341
1.929708 0.3388022 1.556455|-0.02206545 -0.6705586 -0.6553878 -0.3468879
1.923548 0.3355953 1.56294|-0.01549186 -0.6671955 -0.6540768 -0.3560815
1.916318 0.3315637 1.570374|-0.007865138 -0.6631917 -0.6524444 -0.3666488
1.90804 0.3265634 1.57883|0.0009846389 -0.6583885 -0.6504146 -0.3787936
1.90804 0.3265634 1.57883|0.0009846389 -0.6583885 -0.6504146 -0.3787936
1.89852 0.3203871 1.588194|0.01107033 -0.6526371 -0.6478491 -0.3927262
1.887805 0.3128196 1.598661|0.02262441 -0.6458579 -0.6446946 -0.4083193
1.875652 0.3035025 1.609999|0.03565811 -0.6378063 -0.6407603 -0.4258618
1.87103 0.31067 1.612368|0.03942261 -0.6350921 -0.6416517 -0.4282374
1.869585 0.3142955 1.613196|0.04086412 -0.633367 -0.6421143 -0.4299604
1.870066 0.3143179 1.612991|0.04037828 -0.6338318 -0.642006 -0.4294825
1.870066 0.3143179 1.612991|0.04037828 -0.6338318 -0.642006 -0.4294825
1.872649 0.3120836 1.611023|0.03763641 -0.635729 -0.6420259 -0.4268903
1.876676 0.3084025 1.607667|0.03366624 -0.6386923 -0.6418353 -0.4230677
1.879155 0.307057 1.604954|0.03094529 -0.6404269 -0.642148 -0.4201691
1.880002 0.3068282 1.604109|0.02984403 -0.6405849 -0.6423308 -0.4197279
1.880156 0.3067639 1.603997|0.02972789 -0.6403466 -0.6424146 -0.4199713
1.880156 0.3067639 1.603997|0.02972789 -0.6403466 -0.6424146 -0.4199713
1.879943 0.3067581 1.60427|0.02995143 -0.6402435 -0.6423876 -0.4201543
1.87975 0.3068632 1.6045|0.0301923 -0.6401736 -0.6423195 -0.4203476
1.87967 0.3068915 1.604596|0.03028701 -0.6401353 -0.6423001 -0.4204284
1.879668 0.3068934 1.604595|0.03029424 -0.6401297 -0.6422987 -0.420439
1.879693 0.3068886 1.604571|0.03026877 -0.640137 -0.642303 -0.4204229
1.879693 0.3068886 1.604571|0.03026877 -0.640137 -0.642303 -0.4204229
1.879708 0.3068837 1.604551|0.03024997 -0.6401451 -0.6423061 -0.4204071
1.879714 0.3068837 1.604545|0.0302438 -0.6401479 -0.6423075 -0.4204012
1.879714 0.3068827 1.604545|0.03024374 -0.6401474 -0.6423073 -0.4204021
1.879709 0.3068818 1.604552|0.03024594 -0.6401469 -0.6423069 -0.4204034
1.879709 0.3068818 1.604552|0.03024594 -0.6401469 -0.6423069 -0.4204034
1.879709 0.3068818 1.604552|0.03024594 -0.6401469 -0.6423069 -0.4204034
1.879709 0.3068818 1.604552|0.03024594 -0.6401469 -0.6423069 -0.4204034
1.879709 0.3068818 1.604552|0.03024594 -0.6401469 -0.6423069 -0.4204034
1.880275 0.3071758 1.604525|0.02995195 -0.6403007 -0.6420622 -0.4205642
1.880632 0.307278 1.604392|0.02950185 -0.6403661 -0.6420212 -0.4205588
1.880461 0.3067386 1.60379|0.02954001 -0.64 -0.6424896 -0.4203982
1.880461 0.3067386 1.60379|0.02954001 -0.64 -0.6424896 -0.4203982
1.880486 0.3065245 1.603699|0.02938194 -0.6400253 -0.6426182 -0.420174
1.880394 0.3062596 1.603684|0.02943266 -0.639932 -0.6426964 -0.4201931
1.880282 0.3061399 1.603728|0.0295013 -0.6398896 -0.6427379 -0.4201893
1.88022 0.3061516 1.603723|0.02955755 -0.639838 -0.6427524 -0.4202418
1.880264 0.306246 1.603714|0.0295542 -0.6398463 -0.6427167 -0.4202839
1.880264 0.306246 1.603714|0.0295542 -0.6398463 -0.6427167 -0.4202839
1.880307 0.3063141 1.603728|0.02953605 -0.6398818 -0.6426812 -0.4202856
1.880317 0.3063443 1.60374|0.02953933 -0.639899 -0.6426622 -0.4202882
1.880311 0.3063424 1.603746|0.02954555 -0.6398944 -0.6426626 -0.420294
1.880305 0.3063307 1.603744|0.0295475 -0.6398876 -0.64267 -0.420293
1.880301 0.30632 1.603734|0.02954696 -0.6398827 -0.6426774 -0.420289
1.880301 0.30632 1.603734|0.02954696 -0.6398827 -0.6426774 -0.420289
1.880303 0.3063073 1.603727|0.02954144 -0.6398798 -0.6426833 -0.420285
1.880305 0.3063034 1.603727|0.02953887 -0.6398792 -0.6426848 -0.420284
1.880305 0.3063073 1.603727|0.02953657 -0.6398818 -0.6426831 -0.4202825
1.880307 0.3063093 1.603728|0.02953772 -0.6398826 -0.642682 -0.4202831
1.880305 0.3063093 1.603727|0.02954073 -0.6398814 -0.6426815 -0.4202853
1.880305 0.3063093 1.603727|0.02954073 -0.6398814 -0.6426815 -0.4202853
1.880303 0.3063064 1.603727|0.02954222 -0.6398807 -0.6426821 -0.4202852
1.880299 0.3062995 1.603734|0.02953918 -0.639876 -0.642688 -0.4202838
1.880275 0.3062655 1.603717|0.02954248 -0.6398601 -0.6427119 -0.4202713
1.880263 0.3062645 1.603705|0.0295494 -0.6398501 -0.6427188 -0.4202753
1.880273 0.3062869 1.603708|0.02955069 -0.6398564 -0.6427086 -0.4202814
1.880273 0.3062869 1.603708|0.02955069 -0.6398564 -0.6427086 -0.4202814
1.880281 0.3063171 1.603719|0.02955505 -0.6398721 -0.6426908 -0.4202842
1.880283 0.3063239 1.603737|0.02955821 -0.6398774 -0.6426818 -0.4202895
1.880281 0.306319 1.603744|0.0295598 -0.639878 -0.6426815 -0.420289
1.88028 0.3063219 1.603735|0.02956116 -0.6398768 -0.6426815 -0.4202911
1.880283 0.3063307 1.603737|0.02956096 -0.6398789 -0.642679 -0.4202917
1.880283 0.3063307 1.603737|0.02956096 -0.6398789 -0.642679 -0.4202917
1.880283 0.3063317 1.603737|0.0295606 -0.6398804 -0.6426786 -0.4202898
1.880281 0.3063287 1.603736|0.02956027 -0.6398786 -0.6426806 -0.4202896
